,title,url,cleanup_message,categories
486,Rika Morinaga,https://en.wikipedia.org/wiki/Rika_Morinaga,"This biography of a living person includes a list of references , related reading , or external links , but its sources remain unclear because it lacks inline citations . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Please help improve this article by introducing more precise citations. ( October 2015 ) ( Learn how and when to remove this message )","['1980 births', 'Living people', 'Voice actresses from Tokyo', 'Japanese video game actresses', 'Singers from Tokyo', '21st-century Japanese women singers', '21st-century Japanese singers', 'Mausu Promotion voice actors']"
487,Rika Morinaga,https://en.wikipedia.org/wiki/Rika_Morinaga,"This filmography contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this filmography if you can. ( December 2015 )","['1980 births', 'Living people', 'Voice actresses from Tokyo', 'Japanese video game actresses', 'Singers from Tokyo', '21st-century Japanese women singers', '21st-century Japanese singers', 'Mausu Promotion voice actors']"
488,Masaya Onosaka,https://en.wikipedia.org/wiki/Masaya_Onosaka,"This biography of a living person includes a list of general references , but it lacks sufficient corresponding inline citations . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Please help to improve this article by introducing more precise citations. ( October 2015 ) ( Learn how and when to remove this message )","['1964 births', 'Japanese male video game actors', 'Japanese male voice actors', 'Living people', 'Male voice actors from Osaka', 'People from Sumiyoshi, Osaka', '20th-century Japanese male actors', '21st-century Japanese male actors', 'Aoni Production voice actors']"
489,Masaya Onosaka,https://en.wikipedia.org/wiki/Masaya_Onosaka,"This section contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this section if you can. ( December 2015 )","['1964 births', 'Japanese male video game actors', 'Japanese male voice actors', 'Living people', 'Male voice actors from Osaka', 'People from Sumiyoshi, Osaka', '20th-century Japanese male actors', '21st-century Japanese male actors', 'Aoni Production voice actors']"
490,Cris Rogers,https://en.wikipedia.org/wiki/Cris_Rogers,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2015 ),"['1979 births', 'Living people', 'People from Pontefract', ""Alumni of King's College London"", 'Alumni of Leeds Arts University', 'Alumni of Trinity College, Bristol', 'Anglican writers', '21st-century Church of England clergy']"
491,Haruka Shimotsuki,https://en.wikipedia.org/wiki/Haruka_Shimotsuki,"This article has multiple issues. Please help improve it or discuss these issues on the talk page . ( Learn how and when to remove these messages ) This biography of a living person includes a list of general references , but it lacks sufficient corresponding inline citations . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Please help to improve this article by introducing more precise citations. ( September 2015 ) ( Learn how and when to remove this message ) This discography may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2015 ) ( Learn how and when to remove this message )","['Anime musicians', 'Doujin music', 'Japanese composers', 'Japanese women composers', 'Japanese women singers', 'Living people', 'Singers from Miyagi Prefecture', 'Video game musicians']"
492,Haruka Shimotsuki,https://en.wikipedia.org/wiki/Haruka_Shimotsuki,"This biography of a living person includes a list of general references , but it lacks sufficient corresponding inline citations . Contentious material about living persons that is unsourced or poorly sourced must be removed immediately , especially if potentially libelous or harmful. Please help to improve this article by introducing more precise citations. ( September 2015 ) ( Learn how and when to remove this message )","['Anime musicians', 'Doujin music', 'Japanese composers', 'Japanese women composers', 'Japanese women singers', 'Living people', 'Singers from Miyagi Prefecture', 'Video game musicians']"
493,Haruka Shimotsuki,https://en.wikipedia.org/wiki/Haruka_Shimotsuki,This discography may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2015 ),"['Anime musicians', 'Doujin music', 'Japanese composers', 'Japanese women composers', 'Japanese women singers', 'Living people', 'Singers from Miyagi Prefecture', 'Video game musicians']"
494,List of slums,https://en.wikipedia.org/wiki/List_of_slums,"This article needs additional citations for verification . Please help improve this article by adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources: ""List of slums"" – news · newspapers · books · scholar · JSTOR ( December 2015 ) ( Learn how and when to remove this message )","['Lists of city lists', 'Lists of slums', 'Lists of places']"
495,List of slums,https://en.wikipedia.org/wiki/List_of_slums,This article may contain unverified or indiscriminate information in embedded lists . Please help clean up the lists by removing items or incorporating them into the text of the article. ( December 2015 ),"['Lists of city lists', 'Lists of slums', 'Lists of places']"
496,Suara,https://en.wikipedia.org/wiki/Suara,This article contains a list that has not been properly sorted . Redo to regular discography format without all the track listings. See MOS:LISTSORT for more information. Please improve this article if you can. ( December 2015 ),"['Anime singers', 'Lantis (company) artists', 'Living people', 'Singers from Toyonaka, Osaka', '1979 births', '21st-century Japanese singers', '21st-century Japanese women singers']"
497,Chihiro Suzuki,https://en.wikipedia.org/wiki/Chihiro_Suzuki,"This section contains a list that has not been properly sorted . Specifically, it does not follow the Manual of Style for lists of works (often, though not always, due to being in reverse-chronological order). See MOS:LISTSORT for more information. Please improve this section if you can. ( December 2015 )","['1977 births', 'Living people', 'Male voice actors from Yamagata Prefecture', 'Japanese male video game actors', 'Japanese male voice actors', '21st-century Japanese male actors']"
